"","index","variable","value","chain"
"1275",92,"r0",1.31985674433996,2
"1276",93,"r0",0.242784192316035,2
"1277",94,"r0",0.263747533257795,2
"1278",95,"r0",0.168023169937154,2
"1279",96,"r0",1.46167790451137,2
"1280",97,"r0",0.195502979378512,2
"1281",98,"r0",0.785649632684252,2
"1282",99,"r0",0.341059554455028,2
"1283",100,"r0",1.61342308073719,2
"1284",101,"r0",1.52916235254216,2
"1285",102,"r0",2.01796635789584,2
"1286",103,"r0",0.554901392005537,2
"1287",104,"r0",0.206324414203932,2
"1288",105,"r0",1.20498054937656,2
"1289",106,"r0",1.28154194319228,2
"1290",107,"r0",0.560367327434829,2
"1291",108,"r0",1.77666218904687,2
"1292",109,"r0",1.12873540001264,2
"1293",110,"r0",1.13214797873283,2
"1294",111,"r0",0.990593431587177,2
"1295",112,"r0",0.445238674105346,2
"1296",113,"r0",0.692150103828535,2
"1297",114,"r0",0.532046487926466,2
"1298",115,"r0",0.35147688521041,2
"1299",116,"r0",0.940717563141221,2
"1300",117,"r0",0.0810939270162462,2
"1301",118,"r0",1.34359735843865,2
"1302",119,"r0",1.03971141654774,2
"1303",120,"r0",1.68270708125055,2
"1304",121,"r0",0.831946766172015,2
"1305",122,"r0",0.759187601600896,2
"1306",123,"r0",0.649272449076029,2
"1307",124,"r0",0.381125236322105,2
"1308",125,"r0",0.195225791173246,2
"1309",126,"r0",0.749355788836146,2
"1310",127,"r0",0.179142865706274,2
"1311",128,"r0",0.860398606751759,2
"1312",129,"r0",0.896676918401506,2
"1313",130,"r0",0.152382782313582,2
"1314",131,"r0",1.07508675842181,2
"1315",132,"r0",1.32363021414249,2
"1316",133,"r0",0.300752012660684,2
"1317",134,"r0",2.50282487829546,2
"1318",135,"r0",0.98354928031846,2
"1319",136,"r0",0.808199857726772,2
"1320",137,"r0",1.19136686220323,2
"1321",138,"r0",0.749596905905432,2
"1322",139,"r0",0.158240405950668,2
"1323",140,"r0",1.81218016321605,2
"1324",141,"r0",0.155989325024404,2
"1325",142,"r0",0.319661584491013,2
"1326",143,"r0",0.967449578464842,2
"1327",144,"r0",0.508805080924591,2
"1328",145,"r0",0.46990914357968,2
"1329",146,"r0",0.631735470688397,2
"1330",147,"r0",0.407931715339493,2
"1331",148,"r0",0.650221865787075,2
"1332",149,"r0",1.66877089529445,2
"1333",150,"r0",0.78565081646248,2
"1334",151,"r0",1.18959710321783,2
"1335",152,"r0",1.42249543183617,2
"1336",153,"r0",1.3135419339976,2
"1337",154,"r0",1.21811488517109,2
"1338",155,"r0",0.81652278256298,2
"1339",156,"r0",0.416404447821173,2
"1340",157,"r0",0.358095545469368,2
"1341",158,"r0",0.492182211849942,2
"1342",159,"r0",0.128472356595094,2
"1343",160,"r0",0.455979392243852,2
"1344",161,"r0",1.03976398236339,2
"1345",162,"r0",0.277938770097776,2
"1346",163,"r0",0.920514809238633,2
"1347",164,"r0",1.97995162309325,2
"1348",165,"r0",0.503765773322678,2
"1349",166,"r0",0.35527443010423,2
"1350",167,"r0",1.42249251131291,2
"1351",168,"r0",0.445088602753958,2
"1352",169,"r0",0.582644084397021,2
"1353",1,"stdQ",0.0387198476185489,2
"1354",2,"stdQ",0.0527522226271708,2
"1355",3,"stdQ",0.0454297456261808,2
"1356",4,"stdQ",0.0452082527745587,2
"1357",5,"stdQ",0.0417664397697126,2
"1358",6,"stdQ",0.043410709550693,2
"1359",7,"stdQ",0.0453408747684218,2
"1360",8,"stdQ",0.0487062737690908,2
"1361",9,"stdQ",0.0426478129477962,2
"1362",10,"stdQ",0.0504335893088372,2
"1363",11,"stdQ",0.0491925213851938,2
"1364",12,"stdQ",0.0478333023411875,2
"1365",13,"stdQ",0.0438757277216976,2
"1366",14,"stdQ",0.0429291654362709,2
"1367",15,"stdQ",0.0447497660601934,2
"1368",16,"stdQ",0.0424328654998688,2
"1369",17,"stdQ",0.053533630894909,2
"1370",18,"stdQ",0.0447946858302526,2
"1371",19,"stdQ",0.0432378956118752,2
"1372",20,"stdQ",0.0482372944951408,2
"1373",21,"stdQ",0.0435540723696484,2
"1374",22,"stdQ",0.0510140197319517,2
"1375",23,"stdQ",0.0466540755987636,2
"1376",24,"stdQ",0.0416892869657054,2
"1377",25,"stdQ",0.0494560788970051,2
"1378",26,"stdQ",0.0419122875869372,2
"1379",27,"stdQ",0.0614444321479791,2
"1380",28,"stdQ",0.0401008360800831,2
"1381",29,"stdQ",0.0543568233781833,2
"1382",30,"stdQ",0.0495096561422311,2
"1383",31,"stdQ",0.0475771263308104,2
"1384",32,"stdQ",0.0522397146240683,2
"1385",33,"stdQ",0.0402215541768455,2
"1386",34,"stdQ",0.0585867246714116,2
"1387",35,"stdQ",0.0655421749292686,2
"1388",36,"stdQ",0.0479445735814843,2
"1389",37,"stdQ",0.0481472774588097,2
"1390",38,"stdQ",0.041853515578719,2
"1391",39,"stdQ",0.0412565465684962,2
"1392",40,"stdQ",0.0435553326399593,2
"1393",41,"stdQ",0.0462564072229541,2
"1394",42,"stdQ",0.0650985934003315,2
"1395",43,"stdQ",0.0475239216090067,2
"1396",44,"stdQ",0.0417000117978093,2
"1397",45,"stdQ",0.0380098555447247,2
"1398",46,"stdQ",0.041164292020419,2
"1399",47,"stdQ",0.0425840816519061,2
"1400",48,"stdQ",0.0506413025092831,2
"1401",49,"stdQ",0.0436538246263477,2
"1402",50,"stdQ",0.0526948755095941,2
"1403",51,"stdQ",0.051759075682616,2
"1404",52,"stdQ",0.051539615215091,2
"1405",53,"stdQ",0.0552474727710887,2
"1406",54,"stdQ",0.0509304003684402,2
"1407",55,"stdQ",0.0522013532658414,2
"1408",56,"stdQ",0.0760168986980985,2
"1409",57,"stdQ",0.0501486181243581,2
"1410",58,"stdQ",0.0535059961025641,2
"1411",59,"stdQ",0.0461409089911159,2
"1412",60,"stdQ",0.0464156259095658,2
"1413",61,"stdQ",0.0612299765272249,2
"1414",62,"stdQ",0.0512519393140588,2
"1415",63,"stdQ",0.0464856104149141,2
"1416",64,"stdQ",0.0506209700236479,2
"1417",65,"stdQ",0.050288172156472,2
"1418",66,"stdQ",0.0504450310812887,2
"1419",67,"stdQ",0.0592125839988399,2
"1420",68,"stdQ",0.0466778611284237,2
"1421",69,"stdQ",0.0379831846294057,2
"1422",70,"stdQ",0.0492454576119413,2
"1423",71,"stdQ",0.0470540650208451,2
"1424",72,"stdQ",0.0421965958856092,2
"1425",73,"stdQ",0.0522684161677674,2
"1426",74,"stdQ",0.0659105602108323,2
"1427",75,"stdQ",0.0460670845699304,2
"1428",76,"stdQ",0.0467089349835348,2
"1429",77,"stdQ",0.0385395451806368,2
"1430",78,"stdQ",0.0384441830128273,2
"1431",79,"stdQ",0.0532073970712693,2
"1432",80,"stdQ",0.0482658620283741,2
"1433",81,"stdQ",0.0449708730608603,2
"1434",82,"stdQ",0.05432723223131,2
"1435",83,"stdQ",0.0503442326286039,2
"1436",84,"stdQ",0.0515547847611244,2
"1437",85,"stdQ",0.0366777242057821,2
"1438",86,"stdQ",0.0423218862080056,2
"1439",87,"stdQ",0.0479847151456851,2
"1440",88,"stdQ",0.0532628845937699,2
"1441",89,"stdQ",0.0384498873080516,2
"1442",90,"stdQ",0.0539027530284414,2
"1443",91,"stdQ",0.0444773786010403,2
"1444",92,"stdQ",0.0422480919189801,2
"1445",93,"stdQ",0.0519601038524344,2
"1446",94,"stdQ",0.0486011980870091,2
"1447",95,"stdQ",0.0487307918156112,2
"1448",96,"stdQ",0.0602701880062956,2
"1449",97,"stdQ",0.0490457063980679,2
"1450",98,"stdQ",0.038308274470949,2
"1451",99,"stdQ",0.04284786304884,2
"1452",100,"stdQ",0.0394638556317422,2
"1453",101,"stdQ",0.045043590635298,2
"1454",102,"stdQ",0.0486029285194563,2
"1455",103,"stdQ",0.0436130739631587,2
"1456",104,"stdQ",0.0495733021108763,2
"1457",105,"stdQ",0.0472718269608578,2
"1458",106,"stdQ",0.0427292702295482,2
"1459",107,"stdQ",0.0438244122569788,2
"1460",108,"stdQ",0.0416253323495071,2
"1461",109,"stdQ",0.0464955986941162,2
"1462",110,"stdQ",0.0558421461479895,2
"1463",111,"stdQ",0.0471246136507019,2
"1464",112,"stdQ",0.0576812978712451,2
"1465",113,"stdQ",0.0472500356077221,2
"1466",114,"stdQ",0.0507818002860386,2
"1467",115,"stdQ",0.0502165859561122,2
"1468",116,"stdQ",0.0498248717407814,2
"1469",117,"stdQ",0.0542907961848083,2
"1470",118,"stdQ",0.0556128563856712,2
"1471",119,"stdQ",0.0471779974198115,2
"1472",120,"stdQ",0.050116711459124,2
"1473",121,"stdQ",0.0608924091583636,2
"1474",122,"stdQ",0.0484611713718882,2
"1475",123,"stdQ",0.0473469979530743,2
"1476",124,"stdQ",0.0399662460774263,2
"1477",125,"stdQ",0.0451348820068454,2
"1478",126,"stdQ",0.0486034024537841,2
"1479",127,"stdQ",0.0563310919097326,2
"1480",128,"stdQ",0.0500415669171645,2
"1481",129,"stdQ",0.0397928153046851,2
"1482",130,"stdQ",0.0392434692762667,2
"1483",131,"stdQ",0.0499831856973146,2
"1484",132,"stdQ",0.0519008334106878,2
"1485",133,"stdQ",0.0567358933042741,2
"1486",134,"stdQ",0.0461429978359233,2
"1487",135,"stdQ",0.0437232963713644,2
"1488",136,"stdQ",0.0497065682804622,2
"1489",137,"stdQ",0.05967025984483,2
"1490",138,"stdQ",0.0395196673873024,2
"1491",139,"stdQ",0.0535716589827626,2
"1492",140,"stdQ",0.0422475480310831,2
"1493",141,"stdQ",0.0482763701995162,2
"1494",142,"stdQ",0.0408421305590157,2
"1495",143,"stdQ",0.0524352669964788,2
"1496",144,"stdQ",0.054511891793729,2
"1497",145,"stdQ",0.0476020883266392,2
"1498",146,"stdQ",0.0484454942885192,2
"1499",147,"stdQ",0.0458772359383166,2
"1500",148,"stdQ",0.055421241017794,2
"1501",149,"stdQ",0.04207070072086,2
"1502",150,"stdQ",0.0467661535659806,2
"1503",151,"stdQ",0.0512923278627685,2
"1504",152,"stdQ",0.0468973854441608,2
"1505",153,"stdQ",0.0376525417141782,2
"1506",154,"stdQ",0.0444195946530371,2
"1507",155,"stdQ",0.0449634822415758,2
"1508",156,"stdQ",0.0477097913728163,2
"1509",157,"stdQ",0.0432567490140648,2
"1510",158,"stdQ",0.0622120685063974,2
"1511",159,"stdQ",0.0460656103590486,2
"1512",160,"stdQ",0.043457805176846,2
"1513",161,"stdQ",0.0445438322041655,2
"1514",162,"stdQ",0.0654030732445971,2
"1515",163,"stdQ",0.0414134406447091,2
"1516",164,"stdQ",0.0412812802005752,2
"1517",165,"stdQ",0.0488274083596499,2
"1518",166,"stdQ",0.0443943718700227,2
"1519",167,"stdQ",0.0431699868644235,2
"1520",168,"stdQ",0.0519642478404573,2
"1521",169,"stdQ",0.042000917794559,2
"1522",1,"theta",7.63484080873834,2
"1523",2,"theta",5.19884387338811,2
"1524",3,"theta",0.157996462975163,2
"1525",4,"theta",5.42138633248262,2
"1526",5,"theta",4.71055373326926,2
"1527",6,"theta",4.33740773249987,2
"1528",7,"theta",4.51804531858558,2
"1529",8,"theta",7.93343077720453,2
"1530",9,"theta",5.64625154512831,2
"1531",10,"theta",3.2556300973329,2
"1532",11,"theta",5.04026211469033,2
"1533",12,"theta",3.7801751508117,2
"1534",13,"theta",4.29972732826982,2
"1535",14,"theta",3.89176187449986,2
"1536",15,"theta",7.69531588432701,2
"1537",16,"theta",5.00259836426083,2
"1538",17,"theta",4.36847272224844,2
"1539",18,"theta",4.55872957142376,2
"1540",19,"theta",5.02627969081155,2
"1541",20,"theta",7.50311274205858,2
"1542",21,"theta",4.2147348758235,2
"1543",22,"theta",0.494988817128042,2
"1544",23,"theta",3.58498798006718,2
"1545",24,"theta",2.74027218801024,2
"1546",25,"theta",0.812911954122808,2
"1547",26,"theta",4.84198611019727,2
"1548",27,"theta",7.16374302876437,2
"1549",28,"theta",5.1120097937901,2
"1550",29,"theta",7.64367945484054,2
"1551",30,"theta",7.67333835159568,2
"1552",31,"theta",4.28394925771153,2
"1553",32,"theta",0.451480710181502,2
"1554",33,"theta",4.50836353708464,2
"1555",34,"theta",7.89589101722703,2
"1556",35,"theta",3.18273183896504,2
"1557",36,"theta",4.4147315102815,2
"1558",37,"theta",4.64202281485329,2
"1559",38,"theta",5.00093125326917,2
"1560",39,"theta",7.73000054111421,2
"1561",40,"theta",2.78526658067659,2
"1562",41,"theta",4.74002688325439,2
"1563",42,"theta",5.09061301790348,2
"1564",43,"theta",2.87513318536206,2
"1565",44,"theta",3.46308112075095,2
"1566",45,"theta",4.23226963899333,2
"1567",46,"theta",7.605438398418,2
"1568",47,"theta",4.52297455399069,2
"1569",48,"theta",7.52460692035445,2
"1570",49,"theta",4.09584646767084,2
"1571",50,"theta",7.80271235356022,2
"1572",51,"theta",5.11637059670028,2
"1573",52,"theta",0.0485204152868589,2
"1574",53,"theta",4.37459067074727,2
"1575",54,"theta",5.40991420213977,2
"1576",55,"theta",3.56740853445302,2
"1577",56,"theta",3.54562153304777,2
"1578",57,"theta",5.13906487388078,2
"1579",58,"theta",7.68072591821319,2
"1580",59,"theta",7.59398908096407,2
"1581",60,"theta",2.81516166925641,2
"1582",61,"theta",3.88885705938772,2
"1583",62,"theta",3.9656679387532,2
"1584",63,"theta",3.94643941593746,2
"1585",64,"theta",4.50006610737404,2
"1586",65,"theta",5.26636170917144,2
"1587",66,"theta",5.13593148562621,2
"1588",67,"theta",3.52015692526925,2
"1589",68,"theta",7.65399518764913,2
"1590",69,"theta",7.72999065111488,2
"1591",70,"theta",5.14937110470878,2
"1592",71,"theta",1.00067262254511,2
"1593",72,"theta",4.80837845755687,2
"1594",73,"theta",7.68214181601125,2
"1595",74,"theta",5.2809573256348,2
"1596",75,"theta",3.73407091165589,2
"1597",76,"theta",3.7323912277798,2
"1598",77,"theta",4.56610830958533,2
"1599",78,"theta",2.12826177143314,2
"1600",79,"theta",5.67851709558902,2
"1601",80,"theta",5.10539466870003,2
"1602",81,"theta",4.11117839828583,2
"1603",82,"theta",4.49124754488107,2
"1604",83,"theta",7.57556557930996,2
"1605",84,"theta",4.51761481112039,2
"1606",85,"theta",2.75832345070311,2
"1607",86,"theta",3.7203789352322,2
"1608",87,"theta",3.19699334135221,2
"1609",88,"theta",4.61088740593284,2
"1610",89,"theta",7.68611132611919,2
"1611",90,"theta",4.91805228800504,2
"1612",91,"theta",7.70627102373078,2
"1613",92,"theta",4.77359998283279,2
"1614",93,"theta",0.967914759902831,2
"1615",94,"theta",2.04849763320673,2
"1616",95,"theta",7.26320466619,2
"1617",96,"theta",4.80013108068482,2
"1618",97,"theta",0.162918834759528,2
"1619",98,"theta",4.13217492363281,2
"1620",99,"theta",2.42577555623253,2
"1621",100,"theta",5.31614933878897,2
"1622",101,"theta",5.43182061516648,2
"1623",102,"theta",5.26228272447233,2
"1624",103,"theta",3.39033036336523,2
"1625",104,"theta",1.4932511231036,2
"1626",105,"theta",4.4496997626313,2
"1627",106,"theta",5.05563538798547,2
"1628",107,"theta",7.80401776763407,2
"1629",108,"theta",5.32329762697937,2
"1630",109,"theta",8.04481855244756,2
"1631",110,"theta",5.11093472268211,2
"1632",111,"theta",4.92524846717965,2
"1633",112,"theta",3.45707091241175,2
"1634",113,"theta",3.91931731093882,2
"1635",114,"theta",3.37717758950056,2
"1636",115,"theta",7.65004799691772,2
"1637",116,"theta",3.87122790163541,2
"1638",117,"theta",7.73505545776871,2
"1639",118,"theta",6.22626103813054,2
"1640",119,"theta",3.93663575694988,2
"1641",120,"theta",5.3227435188917,2
"1642",121,"theta",4.26106621290353,2
"1643",122,"theta",4.98550345278584,2
"1644",123,"theta",7.68146020180883,2
"1645",124,"theta",7.63062602819992,2
"1646",125,"theta",7.53892544178265,2
"1647",126,"theta",3.43245682293994,2
"1648",127,"theta",7.09127523827272,2
"1649",128,"theta",3.43858958707777,2
"1650",129,"theta",3.93313981153893,2
"1651",130,"theta",7.80890711925554,2
"1652",131,"theta",4.3736457955947,2
"1653",132,"theta",4.6432286578554,2
"1654",133,"theta",7.53844060328132,2
"1655",134,"theta",5.98376477709674,2
"1656",135,"theta",7.85444011108713,2
"1657",136,"theta",4.00260537046883,2
"1658",137,"theta",4.68949451773507,2
"1659",138,"theta",4.26193216956471,2
"1660",139,"theta",7.59610797380116,2
"1661",140,"theta",5.5173896355159,2
"1662",141,"theta",7.70973974035682,2
"1663",142,"theta",2.43098152604788,2
"1664",143,"theta",5.24454630494159,2
"1665",144,"theta",3.78629530411807,2
"1666",145,"theta",7.78268214392824,2
"1667",146,"theta",7.79173260603995,2
"1668",147,"theta",2.18968953752557,2
"1669",148,"theta",7.54845511767643,2
"1670",149,"theta",4.57573083706453,2
"1671",150,"theta",4.16156680293086,2
"1672",151,"theta",4.92450693532923,2
"1673",152,"theta",5.73857969807481,2
"1674",153,"theta",4.61302293576713,2
"1675",154,"theta",4.57849322426861,2
"1676",155,"theta",4.10692345609976,2
"1677",156,"theta",2.52995817909667,2
"1678",157,"theta",8.30299006681374,2
"1679",158,"theta",1.39873389712198,2
"1680",159,"theta",7.61956615202333,2
"1681",160,"theta",2.92202157314889,2
"1682",161,"theta",4.75060657586401,2
"1683",162,"theta",0.430837456070791,2
"1684",163,"theta",3.53525340761831,2
"1685",164,"theta",5.34342492713642,2
"1686",165,"theta",3.95210740148692,2
"1687",166,"theta",0.0469518034340073,2
"1688",167,"theta",5.13851873643242,2
"1689",168,"theta",3.60486718498938,2
"1690",169,"theta",7.65715659687023,2
"1691",1,"K",8.00258014987348,3
"1692",2,"K",7.72622479921454,3
"1693",3,"K",7.69784823648511,3
"1694",4,"K",8.17438379181954,3
"1695",5,"K",7.69038082391626,3
"1696",6,"K",8.17848358569886,3
"1697",7,"K",7.69300070062401,3
"1698",8,"K",7.37468665863244,3
"1699",9,"K",7.86359566391369,3
"1700",10,"K",4.15196949165667,3
"1701",11,"K",7.79317488032461,3
"1702",12,"K",8.13626108923766,3
"1703",13,"K",4.02352502599245,3
"1704",14,"K",7.76242620765748,3
"1705",15,"K",7.71892368252445,3
"1706",16,"K",7.70365822205955,3
"1707",17,"K",7.7610481674667,3
"1708",18,"K",7.83559494695791,3
"1709",19,"K",5.53733556509488,3
"1710",20,"K",5.60280968076377,3
"1711",21,"K",7.79400250659818,3
"1712",22,"K",7.64803623384127,3
"1713",23,"K",7.62295787285485,3
"1714",24,"K",4.47594869881719,3
"1715",25,"K",7.79976232853587,3
"1716",26,"K",7.72444575806331,3
"1717",27,"K",7.32267057565037,3
"1718",28,"K",7.63020578595244,3
"1719",29,"K",7.56237200579087,3
"1720",30,"K",7.6859218332004,3
"1721",31,"K",7.61688056066976,3
"1722",32,"K",7.59110978967603,3
"1723",33,"K",7.82580590855247,3
"1724",34,"K",7.7974912575551,3
"1725",35,"K",7.91561563882078,3
"1726",36,"K",7.54026234952503,3
"1727",37,"K",7.70788799380761,3
"1728",38,"K",7.97840528376587,3
"1729",39,"K",7.58871853256914,3
"1730",40,"K",4.67698120833199,3
"1731",41,"K",7.53258340369185,3
"1732",42,"K",7.84310669944526,3
"1733",43,"K",8.4043845476871,3
"1734",44,"K",5.37037306598097,3
"1735",45,"K",7.52270174157151,3
"1736",46,"K",7.64292390043725,3
"1737",47,"K",4.41118060325511,3
"1738",48,"K",7.66340894435711,3
"1739",49,"K",7.78621565477325,3
"1740",50,"K",7.75845026953277,3
"1741",51,"K",7.84403167929837,3
"1742",52,"K",7.59125793604761,3
"1743",53,"K",7.53767115613092,3
"1744",54,"K",4.11078464428709,3
"1745",55,"K",18.6734789509881,3
"1746",56,"K",7.69614813774388,3
"1747",57,"K",7.93575265610299,3
"1748",58,"K",7.71496626309113,3
"1749",59,"K",7.40660353993445,3
"1750",60,"K",5.19333562169713,3
"1751",61,"K",7.80241429759603,3
"1752",62,"K",7.85726163970963,3
"1753",63,"K",7.9451089068217,3
"1754",64,"K",2.6118649002783,3
"1755",65,"K",7.72383961287005,3
"1756",66,"K",7.5410183334613,3
"1757",67,"K",7.72710825634009,3
"1758",68,"K",7.55032385740389,3
"1759",69,"K",7.77187323301887,3
"1760",70,"K",7.17029813846562,3
"1761",71,"K",5.0986291639635,3
"1762",72,"K",8.107324547,3
"1763",73,"K",7.87444719650702,3
"1764",74,"K",3.50405993389975,3
"1765",75,"K",5.32746903396724,3
"1766",76,"K",4.48336607190032,3
"1767",77,"K",7.97816705211471,3
"1768",78,"K",7.81858058663552,3
"1769",79,"K",7.9731818075658,3
"1770",80,"K",7.80883896018501,3
"1771",81,"K",7.97636081033268,3
"1772",82,"K",7.9086654951278,3
"1773",83,"K",8.40949561337303,3
"1774",84,"K",7.90476401986308,3
"1775",85,"K",7.91866288098936,3
"1776",86,"K",7.48969701560409,3
"1777",87,"K",7.7999784597746,3
"1778",88,"K",7.58331817504855,3
"1779",89,"K",7.48741964035843,3
"1780",90,"K",7.75759245470105,3
"1781",91,"K",7.71275074825671,3
"1782",92,"K",7.62407260151705,3
"1783",93,"K",7.81074547561451,3
"1784",94,"K",7.56878975655825,3
"1785",95,"K",7.72345280891553,3
"1786",96,"K",8.04590609447924,3
"1787",97,"K",7.92876691352908,3
"1788",98,"K",7.85187726323946,3
"1789",99,"K",2.16798204955725,3
"1790",100,"K",4.40807016753761,3
"1791",101,"K",7.53171320731979,3
"1792",102,"K",8.04513005553741,3
"1793",103,"K",7.63833851629082,3
"1794",104,"K",7.59165354622081,3
"1795",105,"K",4.76296081335273,3
"1796",106,"K",4.71334435895778,3
"1797",107,"K",7.47251621132958,3
"1798",108,"K",4.9469085006406,3
"1799",109,"K",7.44244634343116,3
"1800",110,"K",7.90204054262513,3
"1801",111,"K",4.06104696674802,3
"1802",112,"K",7.54799354107808,3
"1803",113,"K",5.05991602683309,3
"1804",114,"K",7.86065565303427,3
"1805",115,"K",7.74131851802894,3
"1806",116,"K",7.50450226754493,3
"1807",117,"K",7.71681365716044,3
"1808",118,"K",8.0805319031731,3
"1809",119,"K",5.52632398435425,3
"1810",120,"K",7.59576662673881,3
"1811",121,"K",7.85742921905959,3
"1812",122,"K",7.59259728410932,3
"1813",123,"K",4.50215198584718,3
"1814",124,"K",5.22073728028118,3
"1815",125,"K",7.59142243591332,3
"1816",126,"K",7.52419139657938,3
"1817",127,"K",7.93951547978669,3
"1818",128,"K",18.3432188950254,3
"1819",129,"K",7.86449386057542,3
"1820",130,"K",7.77891337284315,3
"1821",131,"K",7.81614269311251,3
"1822",132,"K",7.69946846076807,3
"1823",133,"K",3.19952607418691,3
"1824",134,"K",5.40574343719449,3
"1825",135,"K",7.75629218616199,3
"1826",136,"K",7.67073360871122,3
"1827",137,"K",5.500235079311,3
"1828",138,"K",7.55174354425895,3
"1829",139,"K",4.13054892472169,3
"1830",140,"K",7.80179708315207,3
"1831",141,"K",7.83851965144278,3
"1832",142,"K",5.40954423808585,3
"1833",143,"K",8.22666878126089,3
"1834",144,"K",8.25037898425971,3
"1835",145,"K",7.7207772274262,3
"1836",146,"K",7.59516887104035,3
"1837",147,"K",7.75233404473154,3
"1838",148,"K",7.66094450401216,3
"1839",149,"K",7.89103938995519,3
"1840",150,"K",4.2820975143123,3
"1841",151,"K",8.04634785957132,3
"1842",152,"K",4.49425719596641,3
"1843",153,"K",7.55582982448398,3
"1844",154,"K",7.5530187484847,3
"1845",155,"K",4.57492210882382,3
"1846",156,"K",7.27174848194163,3
"1847",157,"K",4.25682887654594,3
"1848",158,"K",7.10246835236028,3
"1849",159,"K",7.72810833012066,3
"1850",160,"K",7.50845198083133,3
"1851",161,"K",7.84676661580981,3
"1852",162,"K",4.2307198258962,3
"1853",163,"K",7.35175313282778,3
"1854",164,"K",7.81095376710369,3
"1855",165,"K",7.91644439252529,3
"1856",166,"K",7.87250894133169,3
"1857",167,"K",7.34742928288029,3
"1858",168,"K",7.80211420574775,3
"1859",169,"K",7.65106389177451,3
"1860",1,"deviance",36.0562049075247,3
"1861",2,"deviance",31.4010906673518,3
"1862",3,"deviance",34.3722828048641,3
"1863",4,"deviance",36.8539901520779,3
"1864",5,"deviance",31.937990597963,3
"1865",6,"deviance",39.3676582285534,3
"1866",7,"deviance",30.4411904406724,3
"1867",8,"deviance",35.0925464222466,3
"1868",9,"deviance",34.1367678711088,3
"1869",10,"deviance",33.2724293209679,3
"1870",11,"deviance",31.4165325038359,3
"1871",12,"deviance",37.2750391233777,3
"1872",13,"deviance",33.7663642218236,3
"1873",14,"deviance",32.1654342157224,3
"1874",15,"deviance",29.963337836113,3
"1875",16,"deviance",35.1196849872105,3
"1876",17,"deviance",31.5317019702836,3
"1877",18,"deviance",31.3586545469654,3
"1878",19,"deviance",36.1007516815353,3
"1879",20,"deviance",34.3168966025457,3
"1880",21,"deviance",32.6367243302937,3
"1881",22,"deviance",33.0256713361934,3
"1882",23,"deviance",35.4887074435379,3
"1883",24,"deviance",37.5042733060956,3
"1884",25,"deviance",31.8664200776924,3
"1885",26,"deviance",34.1466431801987,3
"1886",27,"deviance",35.0518368565841,3
"1887",28,"deviance",32.233394408826,3
"1888",29,"deviance",31.1891180759189,3
"1889",30,"deviance",33.0252452760504,3
"1890",31,"deviance",31.5498225692157,3
"1891",32,"deviance",32.4975860319992,3
"1892",33,"deviance",30.9840139573621,3
"1893",34,"deviance",33.1571328545447,3
"1894",35,"deviance",40.1672548689016,3
"1895",36,"deviance",36.5961463261329,3
"1896",37,"deviance",32.1135699821133,3
"1897",38,"deviance",34.9171067396457,3
"1898",39,"deviance",31.1791724751246,3
"1899",40,"deviance",32.2603690510958,3
"1900",41,"deviance",33.0237058766426,3
"1901",42,"deviance",30.8950654306491,3
"1902",43,"deviance",44.8207428350896,3
"1903",44,"deviance",33.4939071340841,3
"1904",45,"deviance",32.519181781812,3
"1905",46,"deviance",33.1461061418161,3
"1906",47,"deviance",36.2179594878133,3
"1907",48,"deviance",30.0272742037214,3
"1908",49,"deviance",36.164989227037,3
"1909",50,"deviance",29.9841895680311,3
"1910",51,"deviance",34.0252116033172,3
"1911",52,"deviance",31.0840486926355,3
"1912",53,"deviance",35.7471427802351,3
"1913",54,"deviance",30.2899093801003,3
"1914",55,"deviance",45.5458323204744,3
"1915",56,"deviance",32.3187138771972,3
"1916",57,"deviance",35.0946189840219,3
"1917",58,"deviance",32.0161005131974,3
"1918",59,"deviance",34.9113349985506,3
"1919",60,"deviance",31.371362692738,3
"1920",61,"deviance",34.4193559668629,3
"1921",62,"deviance",33.6820759301211,3
"1922",63,"deviance",36.9577796919002,3
"1923",64,"deviance",31.5359316942146,3
"1924",65,"deviance",31.8867879677893,3
"1925",66,"deviance",34.5085752952065,3
"1926",67,"deviance",32.7508948747535,3
"1927",68,"deviance",33.2325435840472,3
"1928",69,"deviance",30.7652590161788,3
"1929",70,"deviance",41.7347455958151,3
"1930",71,"deviance",31.3126717335545,3
"1931",72,"deviance",36.522192030788,3
"1932",73,"deviance",34.4609047877056,3
"1933",74,"deviance",37.5602163245488,3
"1934",75,"deviance",34.5753925563946,3
"1935",76,"deviance",32.893234600414,3
"1936",77,"deviance",37.5871705506797,3
"1937",78,"deviance",34.3460242933045,3
"1938",79,"deviance",35.7703454950218,3
"1939",80,"deviance",33.7723899742972,3
"1940",81,"deviance",33.8763512346032,3
"1941",82,"deviance",33.9053030392349,3
"1942",83,"deviance",38.3513376398446,3
"1943",84,"deviance",33.4077707785908,3
"1944",85,"deviance",33.9446774980028,3
"1945",86,"deviance",33.6948134987988,3
"1946",87,"deviance",32.6853909234378,3
"1947",88,"deviance",33.9282370317364,3
"1948",89,"deviance",32.345181043207,3
"1949",90,"deviance",30.7875608249234,3
"1950",91,"deviance",32.0984597707441,3
"1951",92,"deviance",33.3892313051715,3
"1952",93,"deviance",33.9144223501643,3
"1953",94,"deviance",31.6118641904867,3
